,purchase_price,sale_price,purchase_q_since_1970,sale_q_since_1970
26262,230,239,7,14
26263,239,300,14,26
26264,405,405,30,31
26265,225,235,21,30
26266,390,440,26,29
26267,395,610,31,53
26268,354,470,12,20
26269,130,300,31,45
26270,470,480,53,63
26271,175,334,24,39
26272,190,245,32,36
26273,245,330,36,44
26274,357,550,20,44
26275,175,210,27,31
26276,279,299,6,9
26277,290,435,12,31
26278,200,270,17,27
26279,455,500,26,31
26280,335,350,22,26
26281,350,507,26,37
26282,445,535,35,39
26283,350,420,8,22
26284,285,540,13,39
26285,330,470,32,38
26286,180,520,11,59
26287,585,730,30,37
26288,510,600,31,53
26289,270,580,13,47
26290,225,240,3,13
26291,280,356,9,22
26292,356,438,22,29
26293,463,825,24,55
26294,400,450,13,27
26295,230,282,12,22
26296,395,579,21,36
26297,458,1000,12,54
26298,550,914,25,57
26299,332,694,9,57
26300,625,760,31,54
26301,750,830,37,54
26302,430,870,10,54
26303,410,639,24,33
26304,580,700,30,36
26305,205,470,9,35
26306,415,540,16,25
26307,340,500,23,31
26308,800,800,59,60
26309,85,230,9,57
26310,376,390,7,21
26311,330,580,27,39
26312,267,600,11,47
26313,600,600,47,53
26314,220,270,22,30
26315,370,720,12,37
26316,180,180,32,37
26317,320,320,9,10
26318,320,400,10,23
26319,410,640,6,29
26320,640,870,29,39
26321,640,860,27,37
26322,610,720,36,53
26323,280,540,7,40
26324,440,500,33,45
26325,180,530,2,55
26326,489,538,23,27
26327,475,620,26,35
26328,350,499,23,31
26329,499,565,31,52
26330,170,350,10,26
26331,380,564,29,36
26332,290,350,6,9
26333,1400,1450,35,36
26334,250,370,45,52
26335,284,380,13,35
26336,525,750,26,53
26337,250,335,27,30
26338,520,945,25,52
26339,430,680,28,61
26340,220,220,3,4
26341,490,770,26,63
26342,900,906,61,62
26343,190,220,9,12
26344,419,455,26,31
26345,355,908,2,50
26346,200,290,3,37
26347,190,355,23,33
26348,349,367,15,21
26349,550,856,26,62
26350,696,834,30,37
26351,478,690,26,44
26352,470,554,34,38
26353,271,520,3,56
26354,250,510,24,37
26355,675,710,37,45
26356,260,680,6,36
26357,650,720,28,30
26358,380,450,15,20
26359,620,799,60,65
26360,114,218,29,34
26361,239,254,11,12
26362,360,540,22,29
26363,220,406,35,54
26364,327,375,25,31
26365,800,1325,28,50
26366,184,255,11,20
26367,330,400,29,40
26368,247,249,11,12
26369,210,265,6,17
26370,265,358,17,31
26371,200,439,3,26
26372,380,460,18,25
26373,265,410,3,28
26374,175,220,6,28
26375,315,800,9,62
26376,322,325,1,3
26377,435,680,22,34
26378,680,680,34,35
26379,247,289,11,13
26380,300,385,47,56
26381,580,620,47,53
26382,322,369,2,23
26383,369,525,23,31
26384,460,650,29,34
26385,370,589,26,34
26386,210,265,4,28
26387,420,685,21,35
26388,365,498,9,18
26389,360,465,18,25
26390,275,426,31,46
26391,255,525,2,37
26392,385,385,22,26
26393,500,650,30,36
26394,459,579,32,35
26395,390,670,27,44
26396,175,237,18,32
26397,475,600,32,38
26398,300,605,8,31
26399,150,399,32,54
26400,164,250,14,39
26401,420,830,23,54
26402,118,135,4,8
26403,290,485,30,39
26404,400,590,33,44
26405,530,600,25,29
26406,308,320,14,25
26407,374,410,13,29
26408,289,475,13,31
26409,305,330,14,22
26410,330,335,22,23
26411,300,665,5,34
26412,279,325,14,27
26413,275,328,14,25
26414,380,395,23,32
26415,445,755,12,33
26416,670,900,29,54
26417,525,720,25,34
26418,229,320,29,38
26419,188,350,34,58
26420,350,450,58,59
26421,230,290,14,32
26422,267,310,7,14
26423,480,780,31,54
26424,310,490,27,34
26425,140,300,34,59
26426,300,469,57,62
26427,435,710,20,50
26428,295,420,9,26
26429,310,629,30,54
26430,290,490,36,55
26431,170,320,19,43
26432,145,200,36,40
26433,330,390,1,3
26434,335,780,13,54
26435,270,430,38,53
26436,180,370,5,53
26437,205,450,10,53
26438,320,320,20,21
26439,530,580,19,22
26440,244,325,15,31
26441,329,350,19,29
26442,439,439,25,27
26443,430,850,11,55
26444,420,639,20,37
26445,465,550,37,46
26446,250,435,15,37
26447,415,470,35,49
26448,669,720,36,54
26449,457,620,33,43
26450,325,500,24,62
26451,430,470,21,25
26452,325,815,7,48
26453,850,1290,32,47
26454,270,350,1,18
26455,375,425,13,24
26456,175,210,1,6
26457,810,818,58,63
26458,655,765,35,53
26459,155,275,6,46
26460,225,250,33,37
26461,385,480,24,31
26462,229,285,32,39
26463,80,230,26,46
26464,239,460,29,62
26465,365,540,30,49
26466,820,895,57,65
26467,1250,1300,34,45
26468,550,550,38,53
26469,235,380,7,39
26470,90,153,4,6
26471,185,235,32,38
26472,282,570,10,52
26473,279,362,2,21
26474,529,529,46,48
26475,141,235,16,50
26476,198,250,32,37
26477,157,189,14,18
26478,240,265,6,14
26479,120,305,26,57
26480,130,165,14,16
26481,160,189,30,33
26482,185,260,13,37
26483,200,275,24,32
26484,260,430,11,29
26485,390,825,8,33
26486,320,650,23,60
26487,225,225,30,35
26488,170,320,29,56
26489,995,1020,35,38
26490,300,480,1,49
26491,417,640,22,38
26492,485,830,31,61
26493,180,400,24,57
26494,400,400,57,58
26495,250,305,21,33
26496,305,305,33,34
26497,568,790,27,36
26498,190,388,5,61
26499,190,200,12,28
26500,345,690,16,46
26501,165,180,36,46
26502,180,180,46,48
26503,165,230,9,28
26504,230,249,35,38
26505,500,795,25,37
26506,175,175,32,33
26507,149,230,25,39
26508,470,800,18,42
26509,615,615,1,6
26510,183,410,13,35
26511,425,480,45,51
26512,395,660,13,33
26513,395,1010,5,38
26514,270,590,11,53
26515,279,410,11,26
26516,320,590,18,57
26517,189,190,5,22
26518,870,1050,32,38
26519,207,500,18,56
26520,550,600,27,31
26521,600,690,31,33
26522,206,315,9,23
26523,350,600,27,38
26524,360,670,22,38
26525,610,650,17,23
26526,249,269,28,31
26527,460,580,29,54
26528,475,850,13,40
26529,375,680,11,37
26530,285,320,11,18
26531,519,559,42,43
26532,215,230,6,7
26533,530,769,14,25
26534,355,695,11,54
26535,542,680,26,32
26536,680,700,32,48
26537,1191,1192,48,49
26538,375,648,22,47
26539,550,680,35,61
26540,313,432,21,29
26541,400,760,14,40
26542,416,425,26,27
26543,469,559,37,43
26544,215,240,12,13
26545,897,1035,29,37
26546,600,970,11,30
26547,500,600,44,54
26548,460,760,21,52
26549,369,460,43,54
26550,400,750,26,51
26551,287,400,8,27
26552,625,625,36,37
26553,175,185,6,30
26554,170,239,7,31
26555,560,585,61,62
26556,184,269,12,27
26557,325,450,31,35
26558,320,405,7,19
26559,405,624,19,50
26560,660,1100,27,65
26561,225,550,17,56
26562,300,339,12,31
26563,290,540,8,30
26564,300,330,12,14
26565,915,956,30,36
26566,533,850,11,31
26567,250,360,5,33
26568,260,329,11,18
26569,608,610,59,60
26570,319,439,29,45
26571,360,550,30,39
26572,800,1220,30,35
26573,155,309,2,43
26574,223,320,2,31
26575,435,580,29,36
26576,485,575,33,35
26577,370,630,32,64
26578,367,660,6,31
26579,195,285,23,44
26580,450,605,18,30
26581,130,165,22,34
26582,285,485,15,46
26583,205,305,17,33
26584,190,319,24,36
26585,360,510,28,34
26586,325,475,10,21
26587,266,550,23,47
26588,155,270,26,52
26589,700,2150,29,51
26590,540,635,32,43
26591,390,600,22,36
26592,195,480,7,57
26593,404,490,34,43
26594,250,360,7,35
26595,210,460,11,65
26596,285,300,10,13
26597,190,270,15,31
26598,270,430,31,38
26599,550,660,32,53
26600,460,510,46,54
26601,335,385,16,25
26602,190,235,10,22
26603,280,405,24,28
26604,240,290,12,28
26605,330,800,24,57
26606,925,1230,29,43
26607,182,230,13,32
26608,540,620,38,53
26609,235,399,29,36
26610,283,390,5,17
26611,211,285,12,32
26612,260,299,11,17
26613,200,331,24,45
26614,175,175,30,36
26615,665,830,32,46
26616,420,529,7,14
26617,529,880,14,37
26618,1050,1080,34,35
26619,615,615,27,28
26620,615,1040,28,63
26621,355,630,22,39
26622,335,390,7,27
26623,295,645,6,33
26624,300,315,13,19
26625,340,890,5,38
26626,340,405,10,13
26627,379,410,25,31
26628,150,160,23,31
26629,160,160,31,33
26630,270,480,7,53
26631,180,199,17,31
26632,250,285,13,19
26633,410,560,25,34
26634,445,1140,9,61
26635,552,855,26,52
26636,160,350,9,37
26637,380,620,17,30
26638,160,340,22,53
26639,265,500,11,36
26640,315,330,19,20
26641,320,650,11,36
26642,345,780,10,36
26643,619,670,7,16
26644,450,800,12,26
26645,695,780,34,48
26646,220,255,6,24
26647,255,395,24,57
26648,505,750,21,34
26649,185,250,13,30
26650,450,925,11,36
26651,220,450,27,46
26652,580,810,14,26
26653,455,600,25,37
26654,225,225,5,27
26655,200,280,3,26
26656,1150,1250,36,38
26657,370,550,38,53
26658,565,740,20,37
26659,250,675,2,34
26660,140,269,2,36
26661,275,450,27,45
26662,225,450,13,54
26663,490,820,12,29
26664,820,960,29,33
26665,249,249,15,22
26666,570,695,27,34
26667,695,760,34,38
26668,450,725,31,34
26669,220,250,11,34
26670,700,790,29,35
26671,480,880,24,55
26672,285,615,10,34
26673,165,379,19,46
26674,374,529,28,58
26675,349,450,22,34
26676,614,620,44,45
26677,290,320,23,28
26678,535,677,38,45
26679,365,475,23,30
26680,150,263,22,31
26681,612,750,27,33
26682,200,270,21,37
26683,239,330,7,25
26684,300,580,25,36
26685,580,665,36,46
26686,175,175,34,35
26687,305,820,2,39
26688,210,239,13,22
26689,250,280,22,30
26690,360,665,9,33
26691,380,610,21,33
26692,360,490,9,25
26693,290,399,10,23
26694,399,510,23,29
26695,260,262,23,27
26696,400,455,17,21
26697,455,890,21,63
26698,406,459,9,14
26699,459,859,14,47
26700,280,280,2,5
26701,290,409,6,20
26702,167,270,5,27
26703,225,380,11,36
26704,455,560,23,30
26705,141,393,21,53
26706,500,820,32,39
26707,579,670,50,53
26708,279,380,6,27
26709,510,755,24,53
26710,390,750,13,36
26711,220,350,28,47
26712,245,530,3,35
26713,569,685,25,31
26714,439,467,16,23
26715,467,565,23,31
26716,319,400,33,37
26717,211,410,3,62
26718,760,2115,4,34
26719,730,905,38,63
26720,215,245,6,11
26721,377,670,9,31
26722,320,630,6,34
26723,210,328,8,45
26724,525,970,25,61
26725,285,420,35,56
26726,555,639,33,37
26727,395,645,13,35
26728,150,215,23,43
26729,305,440,17,26
26730,440,750,26,59
26731,480,585,27,32
26732,585,668,32,57
26733,425,925,6,38
26734,200,215,56,57
26735,340,470,35,40
26736,140,180,4,35
26737,450,545,32,34
26738,545,588,34,36
26739,170,239,13,31
26740,165,230,19,35
26741,160,310,16,48
26742,369,639,4,31
26743,305,560,21,36
26744,217,660,12,58
26745,100,175,12,26
26746,235,255,2,13
26747,309,324,13,14
26748,780,880,35,53
26749,270,290,9,14
26750,400,580,25,51
26751,175,230,13,25
26752,245,245,10,11
26753,595,710,22,31
26754,155,185,6,31
26755,268,300,11,23
26756,191,230,16,34
26757,535,1050,7,31
26758,165,379,2,57
26759,195,195,11,14
26760,498,750,25,37
26761,725,800,30,33
26762,698,810,25,32
26763,299,369,24,27
26764,370,490,15,30
26765,307,392,13,28
26766,310,350,14,23
26767,450,539,37,39
26768,400,600,26,51
26769,430,536,32,35
26770,324,330,13,15
26771,263,420,27,39
26772,132,230,13,50
26773,255,315,10,22
26774,250,349,7,19
26775,640,760,35,53
26776,300,375,13,21
26777,900,1625,27,47
26778,1625,1670,47,54
26779,319,398,11,22
26780,500,1225,22,46
26781,470,705,29,59
26782,425,715,26,55
26783,330,499,5,26
26784,175,290,29,38
26785,1530,1700,63,66
26786,290,470,11,26
26787,570,860,26,65
26788,725,950,29,57
26789,515,515,32,33
26790,440,795,17,37
26791,185,240,23,35
26792,540,580,35,45
26793,160,280,31,38
26794,575,680,29,35
26795,160,330,18,32
26796,382,680,15,32
26797,285,350,9,15
26798,310,440,33,57
26799,645,862,28,39
26800,830,845,35,36
26801,280,480,1,31
26802,145,215,1,31
26803,460,585,44,55
26804,200,290,14,26
26805,299,379,6,26
26806,690,850,25,36
26807,455,575,6,19
26808,210,389,12,35
26809,845,895,42,43
26810,840,1200,36,46
26811,277,355,26,36
26812,365,470,10,23
26813,645,820,34,54
26814,358,365,23,26
26815,365,680,26,39
26816,520,535,16,27
26817,417,630,28,37
26818,269,275,30,31
26819,620,725,10,17
26820,500,1040,18,36
26821,237,315,10,29
26822,395,590,5,22
26823,1180,1300,39,45
26824,1300,1320,45,53
26825,275,319,31,33
26826,319,360,33,37
26827,735,740,37,43
26828,369,490,27,31
26829,349,350,34,35
26830,305,400,21,29
26831,350,600,4,28
26832,295,440,15,29
26833,370,460,10,23
26834,350,460,10,24
26835,275,285,32,33
26836,275,340,32,35
26837,455,500,11,24
26838,500,772,24,37
26839,441,450,39,50
26840,380,950,6,65
26841,415,475,24,32
26842,480,495,35,48
26843,469,606,29,34
26844,875,965,37,53
26845,890,970,43,51
26846,366,520,27,34
26847,380,530,20,32
26848,280,660,8,59
26849,275,275,24,25
26850,220,450,35,39
26851,660,740,44,54
26852,350,1080,8,46
26853,280,380,25,39
26854,265,405,13,24
26855,330,360,11,26
26856,713,750,37,47
26857,237,250,39,44
26858,175,415,27,55
26859,350,450,32,39
26860,350,385,7,14
26861,500,705,32,54
26862,455,550,14,23
26863,400,710,10,32
26864,279,315,28,33
26865,165,165,28,31
26866,580,590,34,35
26867,349,455,7,23
26868,455,630,23,31
26869,630,710,31,39
26870,480,659,18,32
26871,375,610,14,31
26872,370,390,35,36
26873,365,375,11,12
26874,375,487,25,35
26875,537,580,25,29
26876,325,490,31,39
26877,135,210,5,35
26878,210,215,35,38
26879,335,560,3,24
26880,220,490,8,53
26881,275,300,10,24
26882,270,430,27,45
26883,452,595,19,30
26884,595,685,30,35
26885,470,780,26,39
26886,325,520,31,48
26887,275,500,31,38
26888,599,650,34,50
26889,205,240,2,26
26890,290,345,25,31
26891,345,435,31,36
26892,435,499,36,45
26893,254,275,11,26
26894,400,650,23,36
26895,270,430,38,51
26896,340,415,14,24
26897,410,695,20,49
26898,269,350,10,21
26899,375,560,28,46
26900,240,429,5,31
26901,305,370,8,14
26902,395,530,28,35
26903,280,430,11,31
26904,210,300,27,35
26905,215,280,26,35
26906,305,650,23,54
26907,540,599,5,10
26908,332,400,1,9
26909,400,820,9,38
26910,580,695,23,31
26911,420,515,23,29
26912,385,545,13,29
26913,260,370,28,38
26914,235,420,1,40
26915,750,800,60,65
26916,345,529,7,30
26917,529,650,30,36
26918,497,550,29,31
26919,749,850,38,65
26920,355,510,34,43
26921,380,491,17,29
26922,400,435,13,21
26923,435,680,21,33
26924,240,430,32,47
26925,615,720,27,31
26926,600,909,27,61
26927,385,760,11,45
26928,353,520,10,28
26929,520,675,28,40
26930,340,353,5,10
26931,380,735,9,37
26932,260,365,23,31
26933,277,375,15,32
26934,355,475,17,27
26935,150,155,33,35
26936,450,720,15,24
26937,230,423,10,34
26938,420,475,26,29
26939,749,832,33,37
26940,430,850,28,45
26941,215,345,6,30
26942,232,535,6,36
26943,230,319,7,17
26944,385,438,36,56
26945,447,546,5,6
26946,460,510,28,29
26947,650,740,32,45
26948,173,205,1,2
26949,520,620,14,26
26950,195,280,22,30
26951,173,240,1,36
26952,240,440,6,29
26953,277,599,6,36
26954,450,850,21,38
26955,410,875,13,35
26956,425,490,29,35
26957,265,350,21,30
26958,210,650,4,50
26959,425,487,11,19
26960,410,1040,4,36
26961,209,265,12,30
26962,272,350,22,29
26963,370,779,8,47
26964,440,660,27,45
26965,170,340,23,28
26966,222,470,9,38
26967,200,245,13,26
26968,239,470,6,54
26969,460,599,32,50
26970,310,520,27,57
26971,200,475,9,38
26972,439,570,25,33
26973,350,430,58,61
26974,218,415,15,34
26975,690,820,43,53
26976,270,490,24,37
26977,132,199,13,53
26978,300,490,9,23
26979,746,925,29,41
26980,925,960,41,53
26981,258,258,14,16
26982,800,870,36,53
26983,280,525,14,35
26984,395,450,3,9
26985,650,799,31,39
26986,585,740,14,29
26987,750,1100,27,38
26988,229,310,21,33
26989,149,180,4,31
26990,846,1270,31,63
26991,470,580,22,30
26992,580,780,30,61
26993,410,670,18,32
26994,120,194,17,19
26995,250,360,15,29
26996,1250,1275,32,34
26997,565,580,21,27
26998,219,349,30,38
26999,279,325,17,25
27000,370,745,15,49
27001,540,900,22,60
27002,555,620,26,30
27003,217,353,22,38
27004,310,350,11,26
27005,350,600,26,52
27006,160,415,12,37
27007,455,800,23,36
27008,615,975,25,37
27009,420,520,11,20
27010,657,855,23,29
27011,855,1295,29,37
27012,350,750,11,62
27013,280,430,19,53
27014,354,600,27,39
27015,395,460,34,38
27016,530,709,31,63
27017,400,585,25,35
27018,400,880,7,55
27019,250,700,5,54
27020,169,320,3,39
27021,239,259,23,25
27022,184,431,15,53
27023,385,445,30,35
27024,285,410,34,55
27025,290,350,2,12
27026,225,430,20,35
27027,390,630,35,64
27028,460,674,26,43
27029,219,329,1,33
27030,360,640,19,35
27031,275,355,18,31
27032,288,315,12,30
27033,195,230,5,21
27034,455,590,56,65
27035,300,385,28,36
27036,240,285,14,31
27037,285,316,31,32
27038,925,1095,58,66
27039,395,710,26,65
27040,390,450,37,50
27041,600,1000,22,48
27042,309,309,32,33
27043,510,560,14,19
27044,320,420,15,31
27045,181,321,6,40
27046,269,315,3,7
27047,280,360,20,30
27048,420,885,14,39
27049,450,525,10,18
27050,400,720,23,34
27051,307,620,5,31
27052,720,825,36,53
27053,399,630,16,36
27054,290,450,31,38
27055,458,720,21,38
27056,255,310,20,30
27057,520,619,22,33
27058,160,229,2,63
27059,310,369,31,37
27060,338,440,9,24
27061,285,420,24,38
27062,289,360,14,25
27063,360,520,25,33
27064,770,794,47,51
27065,350,450,24,30
27066,830,830,47,50
27067,332,339,7,10
27068,525,715,28,39
27069,400,540,22,34
27070,349,600,17,37
27071,381,440,17,27
27072,630,1350,16,44
27073,260,280,28,34
27074,900,925,46,48
27075,425,785,13,35
27076,317,610,13,46
27077,225,320,4,32
27078,490,520,11,18
27079,520,720,18,30
27080,875,1300,35,64
27081,218,280,13,35
27082,600,600,40,45
27083,230,315,25,36
27084,203,280,11,15
27085,735,1000,39,46
27086,1250,1326,39,43
27087,580,750,28,38
27088,230,320,16,29
27089,750,795,37,50
27090,220,280,29,36
27091,505,650,25,36
27092,430,500,36,49
27093,320,700,27,47
27094,250,410,10,25
27095,530,730,30,49
27096,304,500,7,32
27097,530,566,47,55
27098,195,480,32,55
27099,345,960,3,54
27100,279,279,3,13
27101,195,245,15,31
27102,530,570,35,37
27103,210,275,17,27
27104,260,790,14,36
27105,195,320,28,37
27106,660,1245,32,38
27107,220,300,19,34
27108,265,380,28,38
27109,590,1030,27,47
27110,279,289,11,14
27111,250,460,6,38
27112,480,592,7,27
27113,410,540,25,31
27114,330,550,29,45
27115,485,570,36,53
27116,400,420,58,59
27117,330,420,31,39
27118,579,775,22,33
27119,605,650,44,48
27120,595,820,52,63
27121,400,520,12,25
27122,330,779,14,61
27123,490,770,23,46
27124,270,280,11,12
27125,280,330,12,25
27126,215,230,12,22
27127,340,638,23,49
27128,185,340,5,57
27129,235,250,9,14
27130,357,450,22,26
27131,300,495,14,34
27132,580,780,37,39
27133,975,1052,50,51
27134,1245,1250,10,12
27135,460,612,30,49
27136,555,656,60,65
27137,415,619,25,39
27138,575,670,33,37
27139,670,750,37,54
27140,320,550,22,43
27141,265,380,8,24
27142,570,640,18,25
27143,750,1050,27,47
27144,360,618,10,33
27145,750,895,39,54
27146,678,745,35,49
27147,385,645,9,29
27148,552,839,17,39
27149,630,830,32,63
27150,380,479,14,25
27151,195,240,4,29
27152,155,185,12,34
27153,250,330,32,39
27154,225,375,23,62
27155,299,379,25,33
27156,634,799,33,56
27157,290,490,10,30
27158,410,550,25,34
27159,638,700,29,31
27160,187,290,25,35
27161,760,835,30,43
27162,350,430,29,38
27163,198,395,13,39
27164,296,320,18,25
27165,193,250,17,22
27166,330,400,26,28
27167,294,309,9,12
27168,410,595,30,39
27169,829,918,52,53
27170,230,379,6,35
27171,290,420,32,40
27172,879,879,57,61
27173,300,640,7,36
27174,255,315,29,37
27175,315,340,37,39
27176,205,215,23,28
27177,215,244,28,30
27178,283,390,6,20
27179,1450,1850,33,54
27180,220,499,10,61
27181,349,360,17,19
27182,235,374,24,31
27183,350,610,24,44
27184,155,183,6,28
27185,400,445,27,30
27186,445,500,30,36
27187,225,245,2,29
27188,315,600,13,32
27189,765,800,33,49
27190,197,210,4,29
27191,210,400,29,37
27192,190,355,31,35
27193,449,500,43,54
27194,153,220,3,28
27195,330,330,57,58
27196,439,620,21,38
27197,979,1490,31,65
27198,800,840,39,47
27199,420,420,25,26
27200,235,325,17,33
27201,435,530,11,23
27202,297,680,13,61
27203,345,480,63,64
27204,289,450,10,30
27205,450,539,39,54
27206,645,670,53,54
27207,550,660,30,37
27208,660,810,37,46
27209,170,415,15,51
27210,570,729,25,31
27211,185,360,10,45
27212,585,1030,26,36
27213,219,299,18,30
27214,140,163,8,24
27215,780,790,36,60
27216,935,1150,33,37
27217,610,610,49,53
27218,320,380,26,30
27219,173,340,8,37
27220,175,390,12,38
27221,205,370,6,36
27222,250,280,27,30
27223,483,540,21,28
27224,155,370,12,52
27225,460,580,22,32
27226,639,1260,10,59
27227,330,750,5,53
27228,605,830,27,34
27229,388,425,22,25
27230,425,425,25,26
27231,470,600,31,50
27232,350,670,7,36
27233,275,520,8,33
27234,429,610,26,53
27235,880,880,64,65
27236,295,450,3,25
27237,530,695,25,36
27238,825,825,35,36
27239,227,390,9,27
27240,210,320,25,37
27241,200,220,24,26
27242,444,455,24,29
27243,215,239,25,31
27244,415,440,24,26
27245,640,1100,26,36
27246,675,1230,29,38
27247,525,870,29,46
27248,159,360,17,49
27249,230,299,9,29
27250,610,670,39,46
27251,630,750,36,45
27252,450,535,31,35
27253,150,165,5,11
27254,299,355,14,18
27255,560,660,24,30
27256,390,440,28,33
27257,510,700,19,31
27258,620,890,25,34
27259,590,660,33,35
27260,212,230,6,14
27261,230,240,14,21
27262,510,730,32,38
27263,730,735,38,46
27264,250,250,11,27
27265,250,359,27,34
